,BER
0,0.1872
1,0.16500625
2,0.14548125
3,0.126075
4,0.10349375000000001
5,0.08452499999999999
6,0.06583125
7,0.0495125
8,0.03485625
9,0.0229875
10,0.014756250000000004
11,0.00898125
12,0.005
13,0.0028875000000000003
14,0.001675
15,0.00098125
16,0.0007437499999999999
17,0.00053125
18,0.00045625
