,BER
0,0.184046875
1,0.1609375
2,0.1359375
3,0.113859375
4,0.09271875
5,0.072875
6,0.054546875
7,0.040375
8,0.02859375
9,0.021140625
10,0.01425
11,0.01071875
12,0.00859375
13,0.005890625
14,0.00490625
15,0.004453125
