,BER
0,0.18381875
1,0.16279375000000001
2,0.14213125
3,0.11981250000000004
4,0.10012499999999999
5,0.0799125
6,0.0605
7,0.04379375
8,0.029881249999999998
9,0.0180875
10,0.0107625
11,0.0053875
12,0.0025125
13,0.00129375
14,0.00043750000000000006
15,0.00014375
16,8.75e-05
17,3.75e-05
18,1.25e-05
