,BER
0,0.18895625
1,0.1684
2,0.1471375
3,0.1253
4,0.10771250000000003
5,0.09033125
6,0.07170625
7,0.05725
8,0.043306250000000004
9,0.0327125
10,0.02374375
11,0.017075
12,0.01281875
13,0.00995
14,0.0073187500000000015
15,0.0060687499999999995
16,0.00536875
17,0.00399375
18,0.0036
