,BER
0,0.1825125
1,0.16161875
2,0.1409875
3,0.1193375
4,0.10050625
5,0.08076875
6,0.06106875000000001
7,0.0442875
8,0.03008125
9,0.01924375
10,0.011575
11,0.0062812499999999995
12,0.00331875
13,0.00141875
14,0.0007062500000000001
15,0.000375
16,0.00016875
17,0.00011875
18,9.375e-05
