,BER
0,0.18396875
1,0.16231875
2,0.14058125
3,0.120475
4,0.10020625000000001
5,0.08086875
6,0.06193125000000001
7,0.045450000000000004
8,0.03051875
9,0.01940625
10,0.01139375
11,0.006225
12,0.003425
13,0.00155
14,0.0007125
15,0.00043750000000000006
