,BER
0,0.18400625
1,0.16324375
2,0.14099375
3,0.119975
4,0.10035000000000001
5,0.08013125
6,0.060106250000000014
7,0.0444125
8,0.028731250000000007
9,0.01759375
10,0.00999375
11,0.00498125
12,0.0020625
13,0.0008125000000000001
14,0.0003375
15,0.0001125
16,5e-05
17,1.25e-05
18,1.25e-05
